image,name,caption,human
amadeo-de-souza-cardoso_untitled-boats-1913.jpg,Untitled (boats); Amadeo de Souza-Cardoso,"The artwork depicts various boats, some with sails and some without, in a peaceful harbor setting.",n
konstantin-bogaevsky_genoese-fortress-1907.jpg,Genoese fortress; Konstantin Bogaevsky,"The artwork depicts a fortress with a bridge leading up to it, set against a backdrop of mountains and blue sky.",n
philip-wilson-steer_girl-seated-on-a-pier.jpg,Girl Seated on a Pier; Philip Wilson Steer,"The artwork depicts a young girl sitting on a pier, looking out into the water, with a boat and a building in the background.",n
morris-louis_pillar-of-fire-1961.jpg,Pillar of Fire; Morris Louis,"The artwork depicts an abstract composition of vertical bands of vivid colors, resembling a pillar of fire.",n
jacek-malczewski_allegro.jpg,Allegro; Jacek Malczewski,"The artwork depicts a group of people in a colorful, swirling dance, against a dreamlike landscape - ""Allegro"" by Jacek Malczewski.",n
johan-hendrik-weissenbruch_mill-in-landscape.jpg,Mill in landscape; Johan Hendrik Weissenbruch,"The artwork depicts a serene mill sitting by a canal, with a bridge in the foreground and trees surrounding it - ""Mill in landscape"" by Johan Hendrik Weissenbruch.",n
gabriel-metsu_the-sick-child.jpg,The Sick Child; Gabriel Metsu,"The artwork depicts a woman sitting at a table with a sick child, tending to them with care - ""The Sick Child"" by Gabriel Metsu.",n
gerrit-dou_interior-with-a-young-violinist-1637.jpg,Interior with a Young Violinist; Gerrit Dou,"The artwork depicts a young man playing the violin in a warmly lit interior, surrounded by luxurious objects - ""Interior with a Young Violinist"" by Gerrit Dou.",n
polychronis-lembesis_nude-1877.jpg,Nude; Polychronis Lembesis,"The artwork depicts a female figure standing confidently with a gaze directed at the viewer, portrayed in bold colors - ""Nude"" by Polychronis Lembesis.",n
theodor-aman_uniting-of-the-principalities-1857.jpg,Uniting of the Principalities; Theodor Aman,"The artwork depicts a group of people gathered together, celebrating the Uniting of the Principalities in a festive manner - ""Uniting of the Principalities"" by Theodor Aman.",n
osman-hamdi_a-lady-of-constantinople-1881.jpg,A Lady of Constantinople; Osman Hamdi,"The artwork depicts a regal, elegantly dressed woman posing in front of an intricate tile background - ""A Lady of Constantinople"" by Osman Hamdi.",n
pietro-da-cortona_the-copper-age.jpg,The Copper Age; Pietro da Cortona,"The artwork depicts a group of figures engaged in various activities, set against a background of mountains and a bright sun - ""The Copper Age"" by Pietro da Cortona.",n
amadeo-de-souza-cardoso_stronghold-1912.jpg,Stronghold; Amadeo de Souza-Cardoso,"The artwork depicts a fortress or castle situated on a hilltop, surrounded by trees - ""Stronghold"" by Amadeo de Souza-Cardoso.",n
louis-valtat_antheor-bay-1907.jpg,Antheor Bay; Louis Valtat,"The artwork depicts a view of the Antheor Bay, with waves crashing against rocks and a coastline stretching into the distance - ""Antheor Bay"" by Louis Valtat.",n
philip-wilson-steer_girls-running-walberswick-pier.jpg,"Girls Running, Walberswick Pier; Philip Wilson Steer","The artwork depicts two girls running on a pier with a group of people watching in the background, and the sea visible on the horizon.",n
william-james-glackens_bowlers-la-ciotat-1930.jpg,"Bowlers, La Ciotat; William James Glackens",The artwork depicts people playing boules on the beach at La Ciotat.,n
kuzma-petrov-vodkin_moving-party.jpg,Moving party; Kuzma Petrov-Vodkin,The artwork depicts people moving their belongings in horse-drawn carts through a village.,n
antoine-pesne_frederick-the-great-1736.jpg,Frederick the Great; Antoine Pesne,The artwork depicts Frederick the Great standing with his hand on his sword.,n
domenico-veneziano_the-stigmatization-of-st-francis.jpg,The Stigmatization of St. Francis; Domenico Veneziano,The artwork depicts St. Francis receiving the stigmata surrounded by a group of people.,n
heorhiy-narbut_cover-of-album-ukrainian-alphabet-1917.jpg,Cover of album 'Ukrainian alphabet'; Heorhiy Narbut,The artwork depicts the cover of an album featuring Ukrainian letters and images.,n
max-weber_rush-hour.jpg,Rush Hour; Max Weber,The artwork depicts crowded streets in a city with tall buildings in the background.,n
edwin-henry-landseer_the-wild-cattle-of-chillingham.jpg,The Wild Cattle of Chillingham; Edwin Henry Landseer,The artwork depicts a group of wild cattle grazing in a grassy landscape.,n
hercules-seghers_two-trees-1625.jpg,Two Trees; Hercules Seghers,"The artwork depicts two trees, one on the left side and one on the right, standing in a landscape with a river in the middle.",n
alonzo-cano_dead-christ-supported-by-an-angel-1650.jpg,Dead Christ Supported by an Angel; Alonzo Cano,"The artwork depicts a dead Christ held by an angel, with a mournful expression on his face and a crown of thorns on his head.",n
richard-parkes-bonington_boats-by-the-normandy-shore-1823.jpg,Boats by the Normandy Shore; Richard Parkes Bonington,"The artwork depicts boats anchored by the shore of a beach in Normandy, France.",n
max-liebermann_beer-garden-in-munchen.jpg,Beer Garden in Munich; Max Liebermann,"The artwork depicts a lively beer garden in Munich, filled with people enjoying drinks and conversation under umbrellas.",n
maxime-maufra_the-port-of-la-rochelle-at-twilight-1911.jpg,The Port of La Rochelle at Twilight; Maxime Maufra,"The artwork depicts the peaceful port of La Rochelle at twilight, with boats docked at the quay and a glowing orange sky above.",n
ion-andreescu_the-winter.jpg,The Winter; Ion Andreescu,The artwork depicts a serene winter landscape with snow-covered trees and a small cabin in the distance.,n
franklin-carmichael_la-cloche-panorama-1939.jpg,La Cloche Panorama; Franklin Carmichael,"The artwork depicts a panoramic view of La Cloche mountains in Canada, with a river and trees in the foreground.",n
pierre-narcisse-guerin_henri-de-la-rochejaquelein-1772-94-leader-of-the-revolt-in-the-vendee-1817.jpg,"Henri de La Rochejaquelein, Leader of the Revolt in the Vendee; Pierre-Narcisse Guerin","The artwork depicts Henri de La Rochejaquelein, a French nobleman and military leader during the French Revolution, on horseback and holding a sword.",n
carlo-crivelli_lamentation-over-the-dead-christ-1485.jpg,Lamentation Over the Dead Christ; Carlo Crivelli,"The artwork depicts a solemn scene of people mourning over the body of Christ, with angels and Mary Magdalene in the background.",n
andrea-del-castagno_portrait-of-a-gentleman.jpg,Portrait of a Gentleman; Andrea del Castagno,"The artwork depicts a portrait of a gentleman wearing a fur-trimmed coat and holding a book, with an elaborate green curtain in the background.",n
eyvind-earle_forest-symphony-1992.jpg,Forest Symphony; Eyvind Earle,"The artwork depicts a lush forest with tall trees and a small stream running through it, with warm colors and swirling shapes creating a dreamy effect.",n
osman-hamdi_the-musician-girl-1880.jpg,The Musician Girl; Osman Hamdi,"The artwork depicts a young girl playing a musical instrument, with intricate patterns on her dress and a richly decorated interior in the background.",n
william-james-glackens_portsmouth-harbor-new-hampshire-1909.jpg,"Portsmouth Harbor, New Hampshire; William James Glackens","The artwork depicts a picturesque view of Portsmouth Harbor in New Hampshire, with boats sailing and a lighthouse in the distance.",n
panayiotis-tetsis_athens-iv-1968.jpg,Athens IV; Panayiotis Tetsis,"The artwork depicts the city of Athens as seen from a high point, with the Acropolis on the left and modern buildings on the right.",n
max-liebermann_woman-with-goats.jpg,Woman and Her Goats in the Dunes; Max Liebermann,"The artwork depicts a woman surrounded by her goats in a sandy landscape, with the sea and sky in the background.",n
hercules-seghers_a-river-valley-with-a-group-of-houses-1625.jpg,A River Valley with a Group of Houses; Hercules Seghers,"The artwork depicts a valley with several houses, surrounded by hills and a winding river.",n
konstantinos-volanakis_1894.jpg,The Exodus of Ares; Konstantinos Volanakis,"The artwork depicts a tumultuous sea with a shipwreck, while people try to save themselves with small boats.",n
alonzo-cano_ideal-portrait-of-a-spanish-king.jpg,A king of Spain; Alonzo Cano,"The artwork depicts a king sitting on a throne, wearing a crown and a luxurious coat.",n
dirk-bouts_virgin-and-child.jpg,Virgin and Child; Dirk Bouts,"The artwork depicts the Virgin Mary holding baby Jesus, with a few angels and a donor in the background.",n
alexey-venetsianov_meeting-at-the-well.jpg,Meeting at the Well; Alexey Venetsianov,"The artwork depicts a group of women chatting near a well, with houses and fields in the background.",n
john-william-godward_contemplation-1922.jpg,Contemplation; John William Godward,"The artwork depicts a woman dressed in classical garments, sitting on a stone bench and looking contemplatively away.",n
paul-mathiopoulos_mother-with-daughter.jpg,Mother with daughter; Paul Mathiopoulos,"The artwork depicts a mother standing and holding her daughter's hand, with a rocky landscape and a building in the background.",n
konstantinos-maleas_turkish-harbour.jpg,Turkish Harbour; Konstantinos Maleas,"The artwork depicts a Turkish harbor with boats, buildings, and hills in the background.",n
adriaen-van-ostade_barber-extracting-of-tooth.jpg,Barber Extracting of Tooth; Adriaen van Ostade,"The artwork depicts a barber pulling out a tooth from a patient's mouth, while other people observe in a small room.",n
adriaen-brouwer_the-smokers-or-the-peasants-of-moerdijk-1630.jpg,The Smokers or The Peasants of Moerdijk; Adriaen Brouwer,The artwork depicts peasants smoking and drinking in a dimly lit room.,n
eugene-de-blaas_on-the-balcony.jpg,A Favourite Fan; Eugene de Blaas,The artwork depicts a woman holding a fan while sitting in a chair.,n
joan-mitchell_city-landscape-1955.jpg,City Landscape; Joan Mitchell,The artwork depicts a colorful abstract cityscape.,n
giovanni-domenico-tiepolo_peasant-family-at-table-from-the-room-of-rustic-scenes-in-the-foresteria-guesthouse-1757.jpg,"Peasant Family at Table, from the Room of Rustic Scenes, in the Foresteria (Guesthouse); Giovanni Domenico Tiepolo",The artwork depicts a peasant family gathered around a table in a rustic setting.,n
cornelis-springer_town-square-before-a-church-a-capriccio-1846.jpg,Town Square Before A Church A Capriccio; Cornelis Springer,"The artwork depicts a town square with a church in the background, with people going about their daily activities.",n
nikolaos-gyzis_table-with-cake.jpg,Table with cake; Nikolaos Gyzis,The artwork depicts a table with a cake and other sweets arranged on it.,n
joshua-reynolds_lady-jane-halliday.jpg,Lady Jane Halliday; Joshua Reynolds,The artwork depicts Lady Jane Halliday sitting elegantly in a chair.,n
frans-snyders_fish-market-1.jpg,Fish market; Frans Snyders,The artwork depicts a fish market with various fish and other seafood on display.,n
alexey-venetsianov_girl-with-burak.jpg,Girl with Burak; Alexey Venetsianov,The artwork depicts a young girl sitting with a lamb or a kid.,n
le-nain-brothers_small-card-players-1.jpg,Small card players; Le Nain brothers,The artwork depicts a group of people playing cards around a table.,n
giuseppe-de-nittis_woman-on-the-beach.jpg,Woman on the sand; Giuseppe de Nittis,"The artwork depicts a woman sitting on a sandy beach with her back to the viewer, looking out to the sea.",n
carlo-crivelli_virgin-and-child-enthroned-with-saints.jpg,Virgin and Child Enthroned with Saints; Carlo Crivelli,"The artwork depicts Virgin Mary and baby Jesus, seated on a throne, with saints on either side.",n
giovanni-domenico-tiepolo_portrait-of-an-oriental-philosopher.jpg,Portrait of an Oriental Philosopher; Giovanni Domenico Tiepolo,"The artwork depicts an elderly man with a turban and long white beard, looking straight ahead.",n
lawren-harris_lsh-134-1950.jpg,LSH 134; Lawren Harris,The artwork depicts a snowy mountain with a small island of trees at the center.,n
theophrastos-triantafyllidis_two-children-on-the-beach-1919.jpg,Two Children on the Beach; Theophrastos Triantafyllidis,The artwork depicts two young children playing on the sandy beach with a body of water in the background.,n
konstantin-bogaevsky_port-of-imaginary-city-1932.jpg,Port of imaginary city; Konstantin Bogaevsky,The artwork depicts a busy port with ships docked and people bustling around.,n
aleksey-antropov_portrait-of-an-unknown-lady.jpg,Portrait of an Unknown Lady; Aleksey Antropov,"The artwork depicts a well-dressed woman with a hat, looking off to the side.",n
alexey-bogolyubov_battle-of-krasnaya-gorka-1866.jpg,Battle of Krasnaya Gorka; Alexey  Bogolyubov,The artwork depicts a naval battle with ships firing at each other.,n
john-collier_the-grand-lady-1920.jpg,The Grand Lady; John Collier,The artwork depicts a regal-looking woman in a luxurious red gown and jewels.,n
pavel-fedotov_the-aristocrat-s-breakfast-1850.jpg,The Aristocrat's Breakfast; Pavel Fedotov,"The artwork depicts a group of wealthy people having breakfast, with a servant attending to them.",n
john-william-godward_nerissa-1906.jpg,Nerissa; John William Godward,"The artwork depicts a young woman wearing a flowing white dress, sitting on a stone bench.",n
